"ID_focal_following_caller","chorus_ID","did_focal_follower_overlap_preceding_call_YN","IOI_duration_preceding_focal_call","focal_svl","focal_mass","focal_toe_clip_number","preceding_caller_svl","preceding_caller_mass","preceding_caller_focal_toe_clip_number","max_freq","min_freq","after_knee_amplitude_skewness","min_last_150","distance"
"210927_001_Tr6","210927_001",1,1.764733,26.23,1.714,"1100",25.27,1.728,"3010",1005.032459,446.3680605,0.057749904,0.229583748,1
"210927_001_Tr1","210927_001",1,1.59058174,25.88,1.528,"3000",25.27,1.728,"3010",1005.032459,446.3680605,0.057749904,0.229583748,1.7
"210927_001_Tr4","210927_001",1,1.741512854,25.63,1.646,"3400",25.27,1.728,"3010",1005.032459,446.3680605,0.057749904,0.229583748,1
"210927_001_Tr3","210927_001",1,1.381600197,26.92,1.642,"3300",25.27,1.728,"3010",1005.032459,446.3680605,0.057749904,0.229583748,1.7
"210927_001_Tr6","210927_001",1,1.7763431,26.23,1.714,"1100",25.27,1.728,"3010",1005.032459,446.3680605,0.057749904,0.229583748,1
"210927_001_Tr4","210927_001",1,1.706682597,25.63,1.646,"3400",25.27,1.728,"3010",1005.032459,446.3680605,0.057749904,0.229583748,1
"210927_001_Tr6","210927_001",0,1.7879532,26.23,1.714,"1100",25.27,1.728,"3010",1005.032459,446.3680605,0.057749904,0.229583748,1
"210927_001_Tr6","210927_001",0,1.892444,26.23,1.714,"1100",25.27,1.728,"3010",1005.032459,446.3680605,0.057749904,0.229583748,1
"210927_001_Tr4","210927_001",1,1.637022082,25.63,1.646,"3400",25.27,1.728,"3010",1005.032459,446.3680605,0.057749904,0.229583748,1
"210927_001_Tr3","210927_001",1,2.589049109,26.92,1.642,"3300",25.27,1.728,"3010",1005.032459,446.3680605,0.057749904,0.229583748,1.7
"210927_001_Tr3","210927_001",0,1.300329597,26.92,1.642,"3300",25.27,1.728,"3010",1005.032459,446.3680605,0.057749904,0.229583748,1.7
"210927_001_Tr4","210927_001",1,1.67185234,25.63,1.646,"3400",25.27,1.728,"3010",1005.032459,446.3680605,0.057749904,0.229583748,1
"210927_001_Tr1","210927_001",1,1.683462425,25.88,1.528,"3000",25.27,1.728,"3010",1005.032459,446.3680605,0.057749904,0.229583748,1.7
"210927_001_Tr2","210927_001",1,1.6950726,27.95,2.339,"3200",25.27,1.728,"3010",1005.032459,446.3680605,0.057749904,0.229583748,2
"210927_001_Tr1","210927_001",1,1.67185234,25.88,1.528,"3000",25.27,1.728,"3010",1005.032459,446.3680605,0.057749904,0.229583748,1.7
"210927_001_Tr6","210927_001",1,1.9621045,26.23,1.714,"1100",25.27,1.728,"3010",1005.032459,446.3680605,0.057749904,0.229583748,1
"210927_001_Tr6","210927_001",1,1.7299028,26.23,1.714,"1100",25.27,1.728,"3010",1005.032459,446.3680605,0.057749904,0.229583748,1
"210927_001_Tr4","210927_001",0,1.555751483,25.63,1.646,"3400",25.27,1.728,"3010",1005.032459,446.3680605,0.057749904,0.229583748,1
"210927_001_Tr1","210927_001",1,1.648632168,25.88,1.528,"3000",25.27,1.728,"3010",1005.032459,446.3680605,0.057749904,0.229583748,1.7
"210927_001_Tr1","210927_001",1,1.613801911,25.88,1.528,"3000",25.27,1.728,"3010",1005.032459,446.3680605,0.057749904,0.229583748,1.7
"210927_001_Tr3","210927_001",1,1.474480883,26.92,1.642,"3300",25.27,1.728,"3010",1005.032459,446.3680605,0.057749904,0.229583748,1.7
"210927_001_Tr3","210927_001",1,1.404820369,26.92,1.642,"3300",25.27,1.728,"3010",1005.032459,446.3680605,0.057749904,0.229583748,1.7
"210927_001_Tr6","210927_001",1,1.6138019,26.23,1.714,"1100",25.27,1.728,"3010",1005.032459,446.3680605,0.057749904,0.229583748,1
"210927_001_Tr6","210927_001",1,1.7066826,26.23,1.714,"1100",25.27,1.728,"3010",1005.032459,446.3680605,0.057749904,0.229583748,1
"210927_001_Tr6","210927_001",0,1.5673616,26.23,1.714,"1100",25.27,1.728,"3010",1005.032459,446.3680605,0.057749904,0.229583748,1
"210927_001_Tr4","210927_001",0,1.555751483,25.63,1.646,"3400",25.27,1.728,"3010",1005.032459,446.3680605,0.057749904,0.229583748,1
"210927_001_Tr3","210927_001",1,1.695072511,26.92,1.642,"3300",25.27,1.728,"3010",1005.032459,446.3680605,0.057749904,0.229583748,1.7
"210927_001_Tr6","210927_001",0,2.2407465,26.23,1.714,"1100",25.27,1.728,"3010",1005.032459,446.3680605,0.057749904,0.229583748,1
"210927_001_Tr4","210927_001",1,1.718292682,25.63,1.646,"3400",25.27,1.728,"3010",1005.032459,446.3680605,0.057749904,0.229583748,1
"210927_001_Tr6","210927_001",1,1.892444,26.23,1.714,"1100",25.27,1.728,"3010",1005.032459,446.3680605,0.057749904,0.229583748,1
"210927_001_Tr1","210927_001",1,1.683462425,25.88,1.528,"3000",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1
"210927_001_Tr2","210927_001",1,1.4977011,27.95,2.339,"3200",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr2","210927_001",0,1.4512607,27.95,2.339,"3200",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr3","210927_001",0,1.834393539,26.92,1.642,"3300",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,2
"210927_001_Tr2","210927_001",1,1.6834624,27.95,2.339,"3200",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr4","210927_001",1,1.695072511,25.63,1.646,"3400",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr4","210927_001",1,1.497701054,25.63,1.646,"3400",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr2","210927_001",1,1.4512607,27.95,2.339,"3200",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr3","210927_001",1,1.741512854,26.92,1.642,"3300",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,2
"210927_001_Tr1","210927_001",1,1.602191825,25.88,1.528,"3000",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1
"210927_001_Tr4","210927_001",0,1.776343111,25.63,1.646,"3400",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr3","210927_001",0,1.532531311,26.92,1.642,"3300",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,2
"210927_001_Tr3","210927_001",0,1.602191825,26.92,1.642,"3300",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,2
"210927_001_Tr2","210927_001",1,1.8111734,27.95,2.339,"3200",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr4","210927_001",1,1.706682597,25.63,1.646,"3400",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr2","210927_001",1,1.6138019,27.95,2.339,"3200",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr4","210927_001",1,1.660242254,25.63,1.646,"3400",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr1","210927_001",1,1.799563282,25.88,1.528,"3000",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1
"210927_001_Tr4","210927_001",1,1.973714567,25.63,1.646,"3400",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr4","210927_001",1,1.764733025,25.63,1.646,"3400",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr2","210927_001",1,1.8227834,27.95,2.339,"3200",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr4","210927_001",1,1.857613711,25.63,1.646,"3400",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr3","210927_001",1,1.776343111,26.92,1.642,"3300",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,2
"210927_001_Tr4","210927_001",1,1.787953196,25.63,1.646,"3400",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr2","210927_001",1,1.5557515,27.95,2.339,"3200",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr1","210927_001",1,1.787953196,25.88,1.528,"3000",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1
"210927_001_Tr2","210927_001",1,1.6718523,27.95,2.339,"3200",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr2","210927_001",1,1.5441413,27.95,2.339,"3200",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr2","210927_001",1,1.764733,27.95,2.339,"3200",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr3","210927_001",1,1.695072511,26.92,1.642,"3300",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,2
"210927_001_Tr2","210927_001",1,1.5673616,27.95,2.339,"3200",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr2","210927_001",1,1.6486322,27.95,2.339,"3200",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr3","210927_001",1,1.486090968,26.92,1.642,"3300",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,2
"210927_001_Tr1","210927_001",1,1.741512854,25.88,1.528,"3000",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1
"210927_001_Tr3","210927_001",1,1.555751483,26.92,1.642,"3300",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,2
"210927_001_Tr2","210927_001",1,1.6602422,27.95,2.339,"3200",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr3","210927_001",1,1.59058174,26.92,1.642,"3300",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,2
"210927_001_Tr2","210927_001",1,1.6834624,27.95,2.339,"3200",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr3","210927_001",0,1.683462425,26.92,1.642,"3300",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,2
"210927_001_Tr2","210927_001",1,1.7415129,27.95,2.339,"3200",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr1","210927_001",0,1.67185234,25.88,1.528,"3000",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1
"210927_001_Tr2","210927_001",1,1.5557515,27.95,2.339,"3200",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr4","210927_001",1,1.904054053,25.63,1.646,"3400",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr3","210927_001",0,1.567361568,26.92,1.642,"3300",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,2
"210927_001_Tr3","210927_001",1,2.147865853,26.92,1.642,"3300",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,2
"210927_001_Tr3","210927_001",1,1.787953196,26.92,1.642,"3300",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,2
"210927_001_Tr4","210927_001",0,2.043375082,25.63,1.646,"3400",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr4","210927_001",1,1.729902768,25.63,1.646,"3400",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr2","210927_001",1,1.6834624,27.95,2.339,"3200",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr4","210927_001",1,1.695072511,25.63,1.646,"3400",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr4","210927_001",1,1.67185234,25.63,1.646,"3400",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr3","210927_001",1,1.578971654,26.92,1.642,"3300",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,2
"210927_001_Tr4","210927_001",1,1.973714567,25.63,1.646,"3400",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr4","210927_001",1,2.066595253,25.63,1.646,"3400",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr2","210927_001",0,1.6950725,27.95,2.339,"3200",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr4","210927_001",0,2.113035596,25.63,1.646,"3400",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"210927_001_Tr4","210927_001",1,1.869223796,25.63,1.646,"3400",26.23,1.714,"1100",1010.30607,521.1657786,0.08252596,0.156412419,1.7
"211001_002_Tr2","211001_002",1,1.613793155,24.71,1.397,"0-310",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1
"211001_002_Tr3","211001_002",1,2.066584041,25.65,1.416,"0-210",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1.7
"211001_002_Tr6","211001_002",1,2.159460692,24.76,1.449,"0-350",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1
"211001_002_Tr4","211001_002",1,1.880824,23.43,1.333,"0-330",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,2
"211001_002_Tr5","211001_002",1,1.741503405,25.65,1.695,"0-340",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1.7
"211001_002_Tr4","211001_002",1,1.776334,23.43,1.333,"0-330",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,2
"211001_002_Tr5","211001_002",1,1.637013201,25.65,1.695,"0-340",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1.7
"211001_002_Tr2","211001_002",1,1.753113428,24.71,1.397,"0-310",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1
"211001_002_Tr3","211001_002",1,1.544133019,25.65,1.416,"0-210",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1.7
"211001_002_Tr3","211001_002",1,1.706673337,25.65,1.416,"0-210",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1.7
"211001_002_Tr2","211001_002",1,1.76472345,24.71,1.397,"0-310",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1
"211001_002_Tr4","211001_002",1,1.822773,23.43,1.333,"0-330",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,2
"211001_002_Tr3","211001_002",1,1.729893382,25.65,1.416,"0-210",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1.7
"211001_002_Tr2","211001_002",1,1.706673337,24.71,1.397,"0-310",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1
"211001_002_Tr5","211001_002",1,1.799553518,25.65,1.695,"0-340",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1.7
"211001_002_Tr4","211001_002",1,1.811163,23.43,1.333,"0-330",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,2
"211001_002_Tr2","211001_002",1,1.76472345,24.71,1.397,"0-310",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1
"211001_002_Tr3","211001_002",1,1.822773564,25.65,1.416,"0-210",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1.7
"211001_002_Tr6","211001_002",1,1.811160581,24.76,1.449,"0-350",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1
"211001_002_Tr6","211001_002",1,1.811160581,24.76,1.449,"0-350",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1
"211001_002_Tr3","211001_002",1,1.578963087,25.65,1.416,"0-210",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1.7
"211001_002_Tr6","211001_002",0,2.054970659,24.76,1.449,"0-350",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1
"211001_002_Tr2","211001_002",1,1.799553518,24.71,1.397,"0-310",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1
"211001_002_Tr6","211001_002",0,1.869210599,24.76,1.449,"0-350",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1
"211001_002_Tr5","211001_002",1,1.857603632,25.65,1.695,"0-340",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1.7
"211001_002_Tr2","211001_002",1,1.509302951,24.71,1.397,"0-310",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1
"211001_002_Tr2","211001_002",1,1.753113428,24.71,1.397,"0-310",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1
"211001_002_Tr6","211001_002",1,1.892430607,24.76,1.449,"0-350",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1
"211001_002_Tr4","211001_002",1,1.776333,23.43,1.333,"0-330",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,2
"211001_002_Tr4","211001_002",1,1.834384,23.43,1.333,"0-330",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,2
"211001_002_Tr3","211001_002",1,1.660233246,25.65,1.416,"0-210",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1.7
"211001_002_Tr3","211001_002",1,2.043363995,25.65,1.416,"0-210",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1.7
"211001_002_Tr2","211001_002",1,1.950483814,24.71,1.397,"0-310",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1
"211001_002_Tr5","211001_002",1,1.532522996,25.65,1.695,"0-340",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1.7
"211001_002_Tr5","211001_002",1,1.822773564,25.65,1.695,"0-340",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1.7
"211001_002_Tr2","211001_002",1,1.741503405,24.71,1.397,"0-310",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1
"211001_002_Tr6","211001_002",1,1.741500558,24.76,1.449,"0-350",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1
"211001_002_Tr5","211001_002",0,1.509302951,25.65,1.695,"0-340",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1.7
"211001_002_Tr5","211001_002",1,1.729893382,25.65,1.695,"0-340",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1.7
"211001_002_Tr2","211001_002",1,1.648623223,24.71,1.397,"0-310",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1
"211001_002_Tr4","211001_002",1,3.192757,23.43,1.333,"0-330",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,2
"211001_002_Tr6","211001_002",1,1.811160581,24.76,1.449,"0-350",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1
"211001_002_Tr2","211001_002",1,1.71828336,24.71,1.397,"0-310",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1
"211001_002_Tr5","211001_002",1,2.113024131,25.65,1.695,"0-340",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1.7
"211001_002_Tr5","211001_002",1,1.520912974,25.65,1.695,"0-340",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1.7
"211001_002_Tr6","211001_002",1,1.695060543,24.76,1.449,"0-350",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1
"211001_002_Tr6","211001_002",0,1.741500558,24.76,1.449,"0-350",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,1
"211001_002_Tr4","211001_002",1,1.811163,23.43,1.333,"0-330",25.28,1.818,"0-302",1005.215,473.0926178,0.35279211,0.097701037,2
"211001_002_Tr1","211001_002",0,2.217514336,25.28,1.818,"0-302",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1
"211001_002_Tr5","211001_002",1,1.660233246,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr4","211001_002",1,2.414885,23.43,1.333,"0-330",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr6","211001_002",0,1.486080476,24.76,1.449,"0-350",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr3","211001_002",0,1.834383587,25.65,1.416,"0-210",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1
"211001_002_Tr5","211001_002",1,1.71828336,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr4","211001_002",0,1.648623,23.43,1.333,"0-330",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr5","211001_002",1,1.520912974,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr5","211001_002",1,1.613793155,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr4","211001_002",1,2.856066,23.43,1.333,"0-330",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr4","211001_002",1,1.6950629,23.43,1.333,"0-330",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr1","211001_002",0,1.822773564,25.28,1.818,"0-302",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1
"211001_002_Tr5","211001_002",1,1.799553518,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr4","211001_002",1,1.718283,23.43,1.333,"0-330",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr5","211001_002",0,1.428032792,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr4","211001_002",1,2.020144,23.43,1.333,"0-330",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr5","211001_002",1,1.729893382,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr5","211001_002",1,1.555743042,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr4","211001_002",1,1.683453,23.43,1.333,"0-330",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr5","211001_002",1,1.706673337,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr1","211001_002",0,2.205904313,25.28,1.818,"0-302",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1
"211001_002_Tr1","211001_002",0,2.066584041,25.28,1.818,"0-302",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1
"211001_002_Tr4","211001_002",1,1.660233,23.43,1.333,"0-330",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr5","211001_002",1,1.660233246,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr1","211001_002",0,1.8924337,25.28,1.818,"0-302",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1
"211001_002_Tr4","211001_002",1,1.973704,23.43,1.333,"0-330",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr6","211001_002",1,1.660230532,24.76,1.449,"0-350",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr6","211001_002",1,1.776330569,24.76,1.449,"0-350",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr4","211001_002",1,1.811163,23.43,1.333,"0-330",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr5","211001_002",1,1.648623223,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr4","211001_002",1,1.799554,23.43,1.333,"0-330",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr4","211001_002",1,1.741504,23.43,1.333,"0-330",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr1","211001_002",0,5.770181282,25.28,1.818,"0-302",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1
"211001_002_Tr5","211001_002",0,1.555743042,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr6","211001_002",0,1.637010525,24.76,1.449,"0-350",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr5","211001_002",1,1.695063314,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr4","211001_002",0,1.811164,23.43,1.333,"0-330",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr5","211001_002",1,1.683453291,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr5","211001_002",1,1.602183133,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr4","211001_002",1,2.089804,23.43,1.333,"0-330",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr5","211001_002",1,1.59057311,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr4","211001_002",1,2.008534,23.43,1.333,"0-330",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr5","211001_002",0,1.46286286,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr5","211001_002",0,1.695063314,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr1","211001_002",0,1.973703859,25.28,1.818,"0-302",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1
"211001_002_Tr6","211001_002",0,1.358370435,24.76,1.449,"0-350",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
"211001_002_Tr5","211001_002",1,1.671843269,25.65,1.695,"0-340",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,2
"211001_002_Tr6","211001_002",0,1.49769048,24.76,1.449,"0-350",24.71,1.397,"0-310",1047.725181,490.0026584,1.459694978,0.133694184,1.7
